Object ID	Mean Intensity DAPI	Elongation Factor 	Mean Intensity Alexa 488	Mean Intensity Alexa 555	Total Intensity Alexa 555	Mean Intensity Alexa 647	Well 	Position 	X 	Y 	Area 	Z 	Parent Object ID (Well)	Parent Trace ID
167	320.25021	1.5600783	118.72848	36.623493	91046.008	4.8600159	38	1	-68441.435	75973.068	2486	5687.8	37	-1
168	307.33005	2.3450237	176.92589	33.37154	33772	4.021739	38	1	-68567.855	75918.887	1012	5687.8	37	-1
169	318.2619	1.7542445	170.55186	49.375851	116132	4.6024661	37	1	-69426.898	76159.634	2352	5689.16	36	-1
170	203.65192	1.8184073	138.45749	36.226505	145703	3.7441571	37	1	-69369.17	76030.15	4022	5689.16	36	-1
171	239.08873	1.6625404	245.22357	34.43932	127701	4.6928263	37	1	-69381.586	76005.64	3708	5689.16	36	-1
172	247.33786	1.6981954	178.15945	44.791916	141856	5.0669403	37	1	-69511.554	76002.254	3167	5689.16	36	-1
173	397.62494	1.905358	209.95154	58.704189	116293	4.6047449	37	1	-69417.867	75988.548	1981	5689.16	36	-1
174	205.04659	1.9353128	116.62337	73.092896	274610	4.2390203	37	1	-69218.24	76062.723	3757	5689.16	36	-1
175	370.37531	1.4995224	219.88751	60.042126	125428	5.1536622	37	1	-69222.271	75968.391	2089	5689.16	36	-1
176	298.32986	1.6220829	198.15233	43.893051	121891	4.5992079	37	1	-69257.101	76068.205	2777	5689.16	36	-1
177	301.08859	1.8906064	170.73868	50.40696	124606.01	4.4203076	37	1	-69236.784	75986.774	2472	5689.16	36	-1
178	280.22443	1.8572379	159.1404	46.922714	139032	4.6064801	37	1	-69300.961	76071.107	2963	5689.16	36	-1
179	241.99294	1.5311063	174.067	45.736938	148828	4.1628766	37	1	-69478.82	76067.56	3254	5689.16	36	-1
180	256.27145	1.6805287	160.0712	45.304615	139357	3.9639142	37	1	-69359.656	76075.3	3076	5689.16	36	-1
181	382.74368	1.8196635	228.03798	63.67194	120722	6.6650844	37	1	-69345.789	76182.37	1896	5689.16	36	-1
182	396.17627	1.8400217	214.46953	58.494015	107512	6.6066375	37	1	-69454.794	76005.479	1838	5689.16	36	-1
183	193.86922	1.970171	145.51595	46.334461	219301	4.6253963	37	1	-69266.292	75946.945	4733	5689.16	36	-1
184	336.12427	1.4939101	142.79289	47.393913	112134	4.1022825	37	1	-69454.149	76033.859	2366	5689.16	36	-1
185	176.76741	1.6632794	123.3345	43.798977	188686	4.1631846	37	1	-69345.305	76104.486	4308	5689.16	36	-1
186	384.11105	1.5044743	96.13707	38.076923	65835	4.8669753	37	1	-69428.349	75945.333	1729	5689.16	36	-1
187	150.30664	1.748712	135.63818	37.630329	225067	2.9150643	37	1	-69265.325	76124.804	5981	5689.16	36	-1
188	184.7211	2.3715785	133.26738	38.425751	163540	4.0874062	37	1	-69465.275	75969.359	4256	5689.16	36	-1
189	242.58218	2.0195107	88.040695	39.299076	246248.02	3.7535908	37	1	-69378.845	75965.973	6266	5689.16	36	-1
190	216.79759	3.3440308	89.404823	38.179626	28482.002	3.7238605	37	1	-69394.809	75970.649	746	5689.16	36	-1
191	445.91714	2.1306894	170.53809	59.294308	221820	6.824111	36	1	-70301.742	76159.473	3741	5690.51	35	-1
192	179.89174	1.4773203	109.13644	38.721497	276123	2.9899032	36	1	-70258.85	76137.059	7131	5690.51	35	-1
