Object ID	Mean Intensity DAPI	Elongation Factor 	Mean Intensity Alexa 488	Mean Intensity Alexa 555	Total Intensity Alexa 555	Mean Intensity Alexa 647	Well 	Position 	X 	Y 	Area 	Z 	Parent Object ID (Well)	Parent Trace ID
164	269.84488	2.0705676	146.48071	45.227703	176976	10.641963	39	1	-67640.099	37834.909	3913	5714.85	38	-1
165	246.94127	1.567597	176.65587	50.557228	134280	4.4224396	39	1	-67670.898	37783.793	2656	5714.85	38	-1
166	265.99136	1.8549207	173.96454	50.938637	165194	4.970706	39	1	-67658.643	37773.634	3243	5714.85	38	-1
167	279.83209	2.236507	187.13943	52.572952	162503	5.079586	39	1	-67758.295	37750.253	3091	5714.85	38	-1
168	212.99274	1.615448	137.73553	56.95583	203731	4.5649986	39	1	-67488.04	37845.229	3577	5714.85	38	-1
169	215.5928	1.7232222	143.83148	56.484558	188376	4.663568	39	1	-67477.075	37830.555	3335	5714.85	38	-1
170	186.6311	1.9892823	217.89139	43.420238	204683	4.1170979	39	1	-67439.181	37930.853	4714	5714.85	38	-1
171	194.40144	3.9534884	133.21338	31.535263	17439	3.4900541	39	1	-67752.651	37740.577	553	5714.85	38	-1
172	496.96143	1.5155024	162.4796	81.954323	218900	4.5267692	37	1	-69370.277	37859.741	2671	5715.91	36	-1
173	250.35608	1.7537988	156.26205	46.900414	227467	3.7894845	37	1	-69292.716	37794.919	4850	5715.91	36	-1
174	210.10298	1.7544893	181.02737	39.966072	134286	4.1636906	37	1	-69369.149	37917.952	3360	5715.91	36	-1
175	238.85446	1.7206478	142.54115	60.538029	193419	4.6932707	37	1	-69540.719	37765.088	3195	5715.91	36	-1
176	206.30426	2.1103098	116.87749	43.319061	160887	3.9141088	37	1	-69433.165	37768.796	3714	5715.91	36	-1
177	413.88556	2.1557758	147.82726	56.211414	180270	4.7652011	37	1	-69503.954	37872.319	3207	5715.91	36	-1
178	228.94063	1.7647211	146.23087	50.00264	189510	3.9686015	37	1	-69406.559	37973.584	3790	5715.91	36	-1
179	221.96623	1.848085	143.81494	53.515942	283688	4.4174685	33	1	-72911.099	37956.169	5301	5715.51	32	-1
180	221.1879	1.7860371	89.701225	70.241531	447860	3.4286387	33	1	-72903.842	37845.067	6376	5715.51	32	-1
181	215.43538	1.9554591	104.10577	60.57185	368822	4.1299062	33	1	-72852.726	37955.04	6089	5715.51	32	-1
182	241.64679	1.6589862	175.02058	50.351791	141841	4.4895277	33	1	-72956.087	37744.448	2817	5715.51	32	-1
183	205.97966	1.4905924	108.63834	40.707355	260120	4.5796556	33	1	-73084.443	37931.175	6390	5715.51	32	-1
184	192.63696	1.7817537	168.47081	50.424839	337796	4.3621435	33	1	-72979.791	37891.346	6699	5715.51	32	-1
185	216.07158	2.1816349	128.45789	72.586662	459401	4.8388371	33	1	-72945.445	37804.755	6329	5715.51	32	-1
186	196.65678	1.565466	164.56847	39.158226	136114	4.5647297	32	1	-73760.144	37969.069	3476	5718.33	31	-1
187	194.21858	1.5536682	116.03024	48.78582	332329	3.7177041	32	1	-73874.792	37815.075	6812	5718.33	31	-1
188	175.95055	1.6871196	140.75858	43.669685	178347	4.101861	32	1	-73996.214	37850.55	4084	5718.33	31	-1
189	263.78561	1.8525298	171.02382	51.498173	296166	4.2229176	32	1	-73932.52	37743.48	5751	5718.33	31	-1
